经度,-6.0361,,
纬度,37.3609,,
开始时间,2022年01月21日 00时,,
结束时间,2022年01月31日 23时,,
时区,GMT+02:00,,
数据源,美国国家航空航天局,,
风机型号,GW_1.5_70,,
轮毂高度(m),70.0,,
装机容量(MW),1.5,,
,,,
日期,时间,输出功率(MW),风速(m/s)
2022-01-21,00:00:00,0.8463667592232101,9.21737487339031
2022-01-21,01:00:00,0.8759110275691042,9.32266138938575
2022-01-21,02:00:00,0.7762121942453081,8.941938036561412
2022-01-21,03:00:00,0.7160406785001886,8.684546417739226
2022-01-21,04:00:00,0.6980752205936398,8.605002508752113
2022-01-21,05:00:00,0.6968253244396094,8.596399716229424
2022-01-21,06:00:00,0.7344226056370552,8.751024493749158
2022-01-21,07:00:00,0.7795372934569933,8.936768356279996
2022-01-21,08:00:00,0.7727119317213582,8.903400506652847
2022-01-21,09:00:00,0.8151802722740429,9.068936164942029
2022-01-21,10:00:00,0.39284199655591484,7.14478218314704
2022-01-21,11:00:00,0.14379175079963985,5.169118545052328
2022-01-21,12:00:00,0.14409287721717215,5.190200583795921
2022-01-21,13:00:00,0.124164013008888,4.9956904677491085
2022-01-21,14:00:00,0.10078269157234589,4.655263205554894
2022-01-21,15:00:00,0.07909293434636214,4.333614661176589
2022-01-21,16:00:00,0.06794545846340615,4.166652558897969
2022-01-21,17:00:00,0.06680121962788138,4.147925046370827
2022-01-21,18:00:00,0.10247714882615865,4.670816086331194
2022-01-21,19:00:00,0.16289360388736773,5.37483250743879
2022-01-21,20:00:00,0.2905770864985503,6.479681709694818
2022-01-21,21:00:00,0.45270002021420624,7.488204622909183
2022-01-21,22:00:00,0.5731590722357338,8.105977851273735
2022-01-21,23:00:00,0.6762460784563186,8.537140199525009
2022-01-22,00:00:00,0.7330628116915812,8.771539903160207
2022-01-22,01:00:00,0.6743466929004301,8.517621820061395
2022-01-22,02:00:00,0.6371329666631119,8.355955428000097
2022-01-22,03:00:00,0.7022536321226095,8.626411325096308
2022-01-22,04:00:00,0.8394824857909805,9.176501755732312
2022-01-22,05:00:00,0.9616016826213103,9.628446374956644
2022-01-22,06:00:00,0.9965416445417135,9.76487599810004
2022-01-22,07:00:00,0.9899597648785322,9.744392575171783
2022-01-22,08:00:00,1.0099286876437112,9.816625309427641
2022-01-22,09:00:00,1.0779603501009174,10.059312895352981
2022-01-22,10:00:00,0.7793670479555453,8.9679442401361
2022-01-22,11:00:00,0.7690555194419273,8.957694527781008
2022-01-22,12:00:00,0.9440062432783243,9.658332627994401
2022-01-22,13:00:00,0.9106725734064403,9.562381999865552
2022-01-22,14:00:00,0.7744796815879049,9.061262502862498
2022-01-22,15:00:00,0.6541886343983454,8.554888543970481
2022-01-22,16:00:00,0.577762952832179,8.221770302090448
2022-01-22,17:00:00,0.5244294085382811,7.977593137475583
2022-01-22,18:00:00,0.5830205286989125,8.218830888343534
2022-01-22,19:00:00,0.8388871092073327,9.251810570412012
2022-01-22,20:00:00,0.9493899900137176,9.654198324005238
2022-01-22,21:00:00,0.9138103721363784,9.508358229849872
2022-01-22,22:00:00,0.8631557844451364,9.305710996515723
2022-01-22,23:00:00,0.8782606044340189,9.352417269925594
2022-01-23,00:00:00,0.9034230130635418,9.443549443016202
2022-01-23,01:00:00,0.9194853618091073,9.503777075254332
2022-01-23,02:00:00,0.9249986801488357,9.52384742208126
2022-01-23,03:00:00,0.9055861510063083,9.447352244265042
2022-01-23,04:00:00,0.8799525159106246,9.34643132486273
2022-01-23,05:00:00,0.8700275646734901,9.308977210327122
2022-01-23,06:00:00,0.7885167076508998,9.011509706641911
2022-01-23,07:00:00,0.6714011553134134,8.521711392015618
2022-01-23,08:00:00,0.6157896840863794,8.288238703269931
2022-01-23,09:00:00,0.6507787160115134,8.436936667073926
2022-01-23,10:00:00,0.552120941586838,8.022501755693172
2022-01-23,11:00:00,0.4243667039439932,7.3465377195414625
2022-01-23,12:00:00,0.4108164155952908,7.292434927031695
2022-01-23,13:00:00,0.3687174315323783,7.077498597083386
2022-01-23,14:00:00,0.3022860401268066,6.624983230488178
2022-01-23,15:00:00,0.24299772649134874,6.189046261923325
2022-01-23,16:00:00,0.20776955437510966,5.8978875877057195
2022-01-23,17:00:00,0.1959882319091123,5.771041128895516
2022-01-23,18:00:00,0.27795729635583044,6.439575781226954
2022-01-23,19:00:00,0.3740883778035297,7.097445593998351
2022-01-23,20:00:00,0.4254028974551209,7.370192685506035
2022-01-23,21:00:00,0.419503810629792,7.32863548818492
2022-01-23,22:00:00,0.4124044298052408,7.283009814208468
2022-01-23,23:00:00,0.4049825632931626,7.239472766826906
2022-01-24,00:00:00,0.4143862083186398,7.290251934325546
2022-01-24,01:00:00,0.4105888164127643,7.2687569327104296
2022-01-24,02:00:00,0.42125078005177913,7.326384568384476
2022-01-24,03:00:00,0.44780678504596694,7.470767317778584
2022-01-24,04:00:00,0.478446198208281,7.637278492544547
2022-01-24,05:00:00,0.4975952281966493,7.741315674126016
2022-01-24,06:00:00,0.4990043114857886,7.748147022925066
2022-01-24,07:00:00,0.5015576197146093,7.761387682216085
2022-01-24,08:00:00,0.49005703316452764,7.697545037976907
2022-01-24,09:00:00,0.4771967985768727,7.624993152167119
2022-01-24,10:00:00,0.3536340888477494,6.941071710496458
2022-01-24,11:00:00,0.23416132830704606,6.07557078511331
2022-01-24,12:00:00,0.23253837191985535,6.076144626127513
2022-01-24,13:00:00,0.20798993460507273,5.868205065021642
2022-01-24,14:00:00,0.1551464243680895,5.326706731631276
2022-01-24,15:00:00,0.10629092016181506,4.740256544579364
2022-01-24,16:00:00,0.07443135049905676,4.262678404389479
2022-01-24,17:00:00,0.06627520380270531,4.138549658946281
2022-01-24,18:00:00,0.09453871106810008,4.555007881199796
2022-01-24,19:00:00,0.12669516213061008,5.011185683235709
2022-01-24,20:00:00,0.15486857124046038,5.294782215825465
2022-01-24,21:00:00,0.1388377127884277,5.124738099761374
2022-01-24,22:00:00,0.1112863961757903,4.771076454640064
2022-01-24,23:00:00,0.09531845536185558,4.53569076538388
2022-01-25,00:00:00,0.06047879004058349,4.027001398713956
2022-01-25,01:00:00,0.06313462727029126,4.065840831087663
2022-01-25,02:00:00,0.0903215620143546,4.462155904440817
2022-01-25,03:00:00,0.14347133198877193,5.165640394977389
2022-01-25,04:00:00,0.2523679856299556,6.197632589472995
2022-01-25,05:00:00,0.4132084167908203,7.277167364112974
2022-01-25,06:00:00,0.6095545907034643,8.269680507416014
2022-01-25,07:00:00,0.7676208520740698,8.937415163025186
2022-01-25,08:00:00,0.8693284766223138,9.317313365518288
2022-01-25,09:00:00,0.9079279060199583,9.452410916861709
2022-01-25,10:00:00,0.6650775783253426,8.494439856221945
2022-01-25,11:00:00,0.49502255520490557,7.731268161456122
2022-01-25,12:00:00,0.4923647578879519,7.743977503475495
2022-01-25,13:00:00,0.4441990780921559,7.500823251825928
2022-01-25,14:00:00,0.3555207059660293,7.018040279508868
2022-01-25,15:00:00,0.2782248287096943,6.451198379828889
2022-01-25,16:00:00,0.21163925518541943,5.932837195314373
2022-01-25,17:00:00,0.16638724435745186,5.454185289221421
2022-01-25,18:00:00,0.13949530915611955,5.160574513881032
2022-01-25,19:00:00,0.10931701190622921,4.759745859233035
2022-01-25,20:00:00,0.11042727319208683,4.770078802661755
2022-01-25,21:00:00,0.11863155495315145,4.886159238273194
2022-01-25,22:00:00,0.1424585336674485,5.16116198282329
2022-01-25,23:00:00,0.18317538443596576,5.5733957453626966
2022-01-26,00:00:00,0.24278199349132937,6.1257722311620215
2022-01-26,01:00:00,0.3326092930865745,6.774403411956672
2022-01-26,02:00:00,0.4535295281688708,7.483443075727674
2022-01-26,03:00:00,0.6796077298316604,8.551779699936567
2022-01-26,04:00:00,0.7988549067557964,9.052121725048696
2022-01-26,05:00:00,0.7197342960278676,8.72380075755126
2022-01-26,06:00:00,0.7036968178604716,8.657262725943529
2022-01-26,07:00:00,0.6991246670174756,8.641451568792643
2022-01-26,08:00:00,0.6403426226152107,8.396317420973766
2022-01-26,09:00:00,0.6277598645311456,8.344959758161437
2022-01-26,10:00:00,0.577448512268416,8.13639392855756
2022-01-26,11:00:00,0.49907769469779173,7.758754574042316
2022-01-26,12:00:00,0.6950653398700355,8.673668267231914
2022-01-26,13:00:00,0.7917885960303725,9.103577547838858
2022-01-26,14:00:00,0.8621441879979905,9.391674691964335
2022-01-26,15:00:00,0.9041369971827882,9.564415615427807
2022-01-26,16:00:00,0.8899459849197596,9.511932836131614
2022-01-26,17:00:00,0.7112792776101192,8.794676506123304
2022-01-26,18:00:00,0.5955179046336199,8.278443190809556
2022-01-26,19:00:00,0.8994117522089876,9.501952912874804
2022-01-26,20:00:00,1.1970757607430615,10.58079804699952
2022-01-26,21:00:00,1.2432417636835345,10.739828548707699
2022-01-26,22:00:00,1.251340342908227,10.761469696204763
2022-01-26,23:00:00,1.227708937749715,10.669361006536032
2022-01-27,00:00:00,1.15250811506933,10.396060993617056
2022-01-27,01:00:00,1.1712074344144932,10.459405607380974
2022-01-27,02:00:00,1.061739500033708,10.073121380379833
2022-01-27,03:00:00,1.054459780689547,10.045679902210981
2022-01-27,04:00:00,1.043121800472715,10.00396831547765
2022-01-27,05:00:00,1.0039051102855139,9.853975895941003
2022-01-27,06:00:00,0.9922311665436051,9.807238509112006
2022-01-27,07:00:00,0.9695815087590928,9.718913389294627
2022-01-27,08:00:00,0.9297657566340045,9.5663723960176
2022-01-27,09:00:00,0.9371073585312657,9.590417768778542
2022-01-27,10:00:00,0.5435173912525181,8.00344917090914
2022-01-27,11:00:00,0.5129154715536087,7.859406905803859
2022-01-27,12:00:00,0.6492037913842491,8.501691069948395
2022-01-27,13:00:00,0.6177526713196968,8.381090582383662
2022-01-27,14:00:00,0.50892156799459,7.890458209764584
2022-01-27,15:00:00,0.4128097392485193,7.354481194222833
2022-01-27,16:00:00,0.35615374068857863,7.034860534498883
2022-01-27,17:00:00,0.3356793489068051,6.887692155240579
2022-01-27,18:00:00,0.32968634520346757,6.8283681646668954
2022-01-27,19:00:00,0.3398581576374177,6.874052896111458
2022-01-27,20:00:00,0.31273972954216583,6.662345261267878
2022-01-27,21:00:00,0.26622649912596996,6.314158184336157
2022-01-27,22:00:00,0.23775621173759773,6.100543025445229
2022-01-27,23:00:00,0.24608096431629614,6.157134581305848
2022-01-28,00:00:00,0.30993789451550474,6.618592643142618
2022-01-28,01:00:00,0.46525389639434156,7.55471821820751
2022-01-28,02:00:00,0.7853702550793278,9.005560697796884
2022-01-28,03:00:00,1.0292826218828857,9.912581759634042
2022-01-28,04:00:00,1.0278200295151398,9.905152181027429
2022-01-28,05:00:00,0.981937847382585,9.728169209402989
2022-01-28,06:00:00,0.9683304724115158,9.671456883189611
2022-01-28,07:00:00,0.954868005736727,9.616746846715566
2022-01-28,08:00:00,0.9405278454089022,9.55915682758469
2022-01-28,09:00:00,0.9031069646074503,9.418752696619112
2022-01-28,10:00:00,0.5419286270476219,7.961921511047296
2022-01-28,11:00:00,0.4505438599976411,7.493449243091593
2022-01-28,12:00:00,0.4600629913126068,7.571734476303511
2022-01-28,13:00:00,0.46519552415275944,7.623498774029522
2022-01-28,14:00:00,0.4526649863502561,7.571077298445097
2022-01-28,15:00:00,0.4065410017761746,7.322277246557044
2022-01-28,16:00:00,0.35813001884554974,7.053224709050644
2022-01-28,17:00:00,0.3024595678747249,6.647731538433828
2022-01-28,18:00:00,0.2553101730795093,6.275237210540464
2022-01-28,19:00:00,0.2082845179038253,5.859747832831722
2022-01-28,20:00:00,0.19104562238056025,5.670794778656068
2022-01-28,21:00:00,0.18194461599986692,5.570540729700328
2022-01-28,22:00:00,0.19215006311777008,5.6689328176843015
2022-01-28,23:00:00,0.24330160409654256,6.131756140988823
2022-01-29,00:00:00,0.3218548543526661,6.697448931853482
2022-01-29,01:00:00,0.41305700845875204,7.263899339914822
2022-01-29,02:00:00,0.6989446800557501,8.630238716194556
2022-01-29,03:00:00,1.1494088311998791,10.327259061151016
2022-01-29,04:00:00,1.1869782442401138,10.459611946946952
2022-01-29,05:00:00,1.0957933137852107,10.13432619707774
2022-01-29,06:00:00,1.0712696087661577,10.043026003268299
2022-01-29,07:00:00,1.0776595548999628,10.060399315313585
2022-01-29,08:00:00,1.0886411815199815,10.094545619410882
2022-01-29,09:00:00,1.069783093808159,10.029064373520418
2022-01-29,10:00:00,0.7233168729394829,8.734992153568594
2022-01-29,11:00:00,0.486859870542997,7.688810328390409
2022-01-29,12:00:00,0.5816195163178661,8.192492000037428
2022-01-29,13:00:00,0.6690184525135301,8.598741764141835
2022-01-29,14:00:00,0.7527811178553337,8.99264813961212
2022-01-29,15:00:00,0.7460861222274935,8.979861873124822
2022-01-29,16:00:00,0.7314089445824937,8.920213585401124
2022-01-29,17:00:00,0.6010176748078699,8.336449713355366
2022-01-29,18:00:00,0.5509283366320823,8.090331462604698
2022-01-29,19:00:00,0.5180025195046891,7.8893524827345605
2022-01-29,20:00:00,0.4615300832670681,7.562622959070188
2022-01-29,21:00:00,0.49551462185434036,7.739124110518185
2022-01-29,22:00:00,0.6638243602068675,8.507992120184195
2022-01-29,23:00:00,0.9214647361225757,9.527502032092425
2022-01-30,00:00:00,1.15667162782321,10.376700864188347
2022-01-30,01:00:00,1.2829444184766319,10.814038252402609
2022-01-30,02:00:00,1.314771904007865,10.923714907599665
2022-01-30,03:00:00,1.3042251519086812,10.882229264912565
2022-01-30,04:00:00,1.2393285431354517,10.652475816795581
2022-01-30,05:00:00,1.2467740764880453,10.676856882839958
2022-01-30,06:00:00,1.1519963930710178,10.345265184272474
2022-01-30,07:00:00,1.0737106452863439,10.080852231588548
2022-01-30,08:00:00,1.0619460762219912,10.02904114556492
2022-01-30,09:00:00,1.0688938181948533,10.046444303337303
2022-01-30,10:00:00,0.7153593571843286,8.714383916287392
2022-01-30,11:00:00,0.3547433597809486,6.962685411938401
2022-01-30,12:00:00,0.25177638272277447,6.226388506461243
2022-01-30,13:00:00,0.18102478444936482,5.602074027958519
2022-01-30,14:00:00,0.08223261551793104,4.388140181971073
2022-01-30,15:00:00,0.00818651593554099,2.77046011609703
2022-01-30,16:00:00,0.0,1.9934798008887125
2022-01-30,17:00:00,0.0015361778178738744,2.1446894990733902
2022-01-30,18:00:00,0.0031520455197246383,2.2949409421106313
2022-01-30,19:00:00,0.0027808219592385676,2.2583832432809783
2022-01-30,20:00:00,0.0024917106677242234,2.2305860158166846
2022-01-30,21:00:00,0.0014051971937450345,2.1297488309451387
2022-01-30,22:00:00,0.0006678031204065265,2.0615336561608553
2022-01-30,23:00:00,0.0021437247724854754,2.19662280078973
2022-01-31,00:00:00,0.00503581532754884,2.4604331072954766
2022-01-31,01:00:00,0.009852401585422785,2.8982483792789835
2022-01-31,02:00:00,0.03588600704016056,3.525760734682504
2022-01-31,03:00:00,0.0746993675818337,4.235752303790983
2022-01-31,04:00:00,0.12268227192519025,4.930528550226428
2022-01-31,05:00:00,0.18010529458594648,5.533226353163572
2022-01-31,06:00:00,0.2719321125910633,6.330176379339218
2022-01-31,07:00:00,0.3727834950962905,7.041978653104063
2022-01-31,08:00:00,0.48566053147457156,7.648011739053788
2022-01-31,09:00:00,0.5775629211072432,8.112661790392922
2022-01-31,10:00:00,0.4919218763390417,7.711516292451948
2022-01-31,11:00:00,0.1361175546202445,5.110134383848413
2022-01-31,12:00:00,0.06634720643580937,4.137238853074717
2022-01-31,13:00:00,0.07669833200952454,4.304641926892988
2022-01-31,14:00:00,0.03177594163193122,3.4653040262220927
2022-01-31,15:00:00,0.006218036315181758,2.5898557148878756
2022-01-31,16:00:00,0.005726693373962781,2.543891703294185
2022-01-31,17:00:00,0.01596760001486153,3.1194086559656444
2022-01-31,18:00:00,0.09398973218065863,4.566011028149182
2022-01-31,19:00:00,0.28987321280205264,6.516415041778467
2022-01-31,20:00:00,0.6604256983433023,8.523738358651064
2022-01-31,21:00:00,1.0251851495037885,9.945875292825518
2022-01-31,22:00:00,1.1304194852334515,10.303890235391108
2022-01-31,23:00:00,1.143043508812309,10.335237283417875
